Account_ID,Internal_Risk_Grade,Loan_Purpose,Customer_Debt_To_Income_Ratio,Loan_Default_Status,Requested_Amount_Raw
ACC-108466,Class-A,Small Business,,0," $44,324.00 "
ACC-282106,Class-C,Debt Consolidation,24.8,0," $33,994.00 "
ACC-420202,Class-A,Small Business,38.2,0," $43,081.00 "
ACC-822412,Class-C,Small Business,24.8,0," $27,595.00 "
ACC-276722,Class-B,Home Improvement,24.8,0," $42,453.00 "
ACC-941136,Class-B,Debt Consolidation,55.0,0," $15,543.00 "
ACC-304376,,Debt Consolidation,,0," $24,392.00 "
ACC-130836,Class-B,Major Purchase,55.0,1," $30,709.00 "
ACC-341595,Class-A,Debt Consolidation,55.0,0," $23,165.00 "
ACC-768792,Class-B,Debt Consolidation,24.8,0," $15,582.00 "
ACC-104207,Class-B,Major Purchase,12.5,0," $38,962.00 "
ACC-859301,Class-B,Debt Consolidation,55.0,1," $15,331.00 "
ACC-949414,Class-A,Debt Consolidation,24.8,1," $42,622.00 "
ACC-981686,Class-C,Home Improvement,24.8,0," $34,162.00 "
ACC-368334,Class-A,Home Improvement,12.5,0," $26,584.00 "
ACC-926830,UNKNOWN,Home Improvement,24.8,0," $29,091.00 "
ACC-170950,Class-A,Home Improvement,24.8,1," $23,536.00 "
ACC-895897,Class-B,Debt Consolidation,24.8,0," $13,487.00 "
ACC-452447,Class-A,Small Business,12.5,0," $20,348.00 "
ACC-434083,UNKNOWN,Debt Consolidation,55.0,0," $18,820.00 "
ACC-713890,Class-B,Major Purchase,38.2,1," $30,382.00 "
ACC-594805,Class-A,Debt Consolidation,12.5,1," $26,403.00 "
ACC-724402,,Debt Consolidation,,0," $29,255.00 "
ACC-703705,Class-A,Debt Consolidation,12.5,0," $18,147.00 "
ACC-770179,Class-B,Debt Consolidation,38.2,0," $20,264.00 "
ACC-824309,Class-B,Debt Consolidation,24.8,0," $21,277.00 "
ACC-164948,UNKNOWN,Home Improvement,24.8,0," $35,540.00 "
ACC-161594,Class-A,Home Improvement,38.2,0," $17,687.00 "
ACC-298280,Class-C,Major Purchase,24.8,0," $37,862.00 "
ACC-250588,Class-A,Debt Consolidation,38.2,0," $23,139.00 "
ACC-582868,Class-B,Major Purchase,24.8,0," $13,121.00 "
ACC-574734,Class-A,Home Improvement,12.5,0," $33,463.00 "
ACC-294032,Class-B,Home Improvement,55.0,0," $5,234.00 "
ACC-829646,Class-C,Debt Consolidation,12.5,0," $30,956.00 "
ACC-204300,Class-A,Home Improvement,55.0,0," $10,061.00 "
ACC-794942,Class-A,Debt Consolidation,55.0,0," $12,204.00 "
ACC-657477,Class-A,Debt Consolidation,24.8,0," $9,508.00 "
ACC-263926,Class-B,Debt Consolidation,55.0,0," $21,839.00 "
ACC-445876,Class-B,Home Improvement,12.5,0," $19,389.00 "
ACC-434041,UNKNOWN,Debt Consolidation,12.5,0," $42,806.00 "
ACC-552647,Class-A,Debt Consolidation,55.0,0," $7,453.00 "
ACC-431501,Class-B,Debt Consolidation,12.5,0," $39,040.00 "
ACC-800869,UNKNOWN,Major Purchase,55.0,0," $12,400.00 "
ACC-776376,Class-B,Debt Consolidation,12.5,0," $18,653.00 "
ACC-223947,Class-C,Home Improvement,38.2,0," $33,310.00 "
ACC-379936,Class-A,Home Improvement,38.2,0," $42,726.00 "
ACC-413824,Class-B,Small Business,24.8,0," $24,705.00 "
ACC-542483,Class-B,Debt Consolidation,24.8,0," $20,257.00 "
ACC-487930,UNKNOWN,Major Purchase,24.8,0," $14,056.00 "
ACC-505613,Class-C,Home Improvement,24.8,0," $36,067.00 "
ACC-434008,Class-B,Debt Consolidation,38.2,0," $22,513.00 "
ACC-962376,Class-B,Home Improvement,12.5,0," $10,303.00 "
ACC-344008,Class-A,Home Improvement,,0," $37,042.00 "
ACC-303079,,Home Improvement,,0," $28,288.00 "
ACC-780834,Class-B,N/A,55.0,0," $34,849.00 "
ACC-288047,Class-B,Debt Consolidation,24.8,0," $5,419.00 "
ACC-126000,Class-B,Home Improvement,24.8,0," $43,663.00 "
ACC-992914,,Debt Consolidation,,0," $24,724.00 "
ACC-966169,Class-A,Home Improvement,38.2,0," $28,049.00 "
ACC-448033,UNKNOWN,Debt Consolidation,12.5,0," $41,906.00 "
ACC-777466,Class-B,Small Business,12.5,0," $32,546.00 "
ACC-357619,Class-A,Home Improvement,12.5,0," $15,399.00 "
ACC-911380,Class-A,Debt Consolidation,12.5,0," $38,793.00 "
ACC-164107,Class-B,N/A,24.8,1," $6,238.00 "
ACC-468412,Class-A,Small Business,12.5,0," $21,827.00 "
ACC-995050,Class-A,Home Improvement,12.5,1," $9,424.00 "
ACC-654632,Class-A,Major Purchase,12.5,0," $13,492.00 "
ACC-283368,Class-C,Home Improvement,,1," $24,088.00 "
ACC-665167,Class-A,Debt Consolidation,12.5,0," $15,708.00 "
ACC-120091,UNKNOWN,Debt Consolidation,38.2,0," $7,852.00 "
ACC-629426,Class-B,Major Purchase,55.0,0," $32,141.00 "
ACC-697624,Class-A,Debt Consolidation,,0," $9,102.00 "
ACC-820513,Class-B,Debt Consolidation,24.8,0," $25,455.00 "
ACC-371968,Class-B,Home Improvement,12.5,0," $9,411.00 "
ACC-129308,Class-B,Debt Consolidation,12.5,0," $35,158.00 "
ACC-383192,Class-B,Home Improvement,55.0,0," $13,543.00 "
ACC-408853,Class-B,Small Business,12.5,0," $41,110.00 "
ACC-641154,Class-B,Home Improvement,12.5,0," $23,563.00 "
ACC-863112,Class-A,Home Improvement,24.8,1," $7,085.00 "
ACC-931725,Class-C,Debt Consolidation,24.8,0," $13,646.00 "
ACC-873791,Class-B,Debt Consolidation,24.8,0," $6,633.00 "
ACC-470348,Class-A,Home Improvement,38.2,0," $29,301.00 "
ACC-739000,Class-A,Major Purchase,55.0,0," $41,158.00 "
ACC-608658,Class-B,Debt Consolidation,55.0,0," $41,453.00 "
ACC-179385,Class-B,Small Business,12.5,0," $11,359.00 "
ACC-594573,,Home Improvement,,0," $25,137.00 "
ACC-331231,Class-A,Debt Consolidation,38.2,1," $44,571.00 "
ACC-625991,Class-A,Debt Consolidation,12.5,0," $26,646.00 "
ACC-334213,Class-B,Home Improvement,24.8,0," $19,403.00 "
ACC-734788,Class-C,Major Purchase,12.5,0," $26,272.00 "
ACC-576453,Class-A,Debt Consolidation,38.2,0," $37,783.00 "
ACC-860261,Class-A,Debt Consolidation,24.8,0," $18,936.00 "
ACC-589838,Class-C,Debt Consolidation,55.0,1," $9,181.00 "
ACC-581300,Class-A,Small Business,38.2,1," $32,456.00 "
ACC-637452,Class-A,Small Business,24.8,0," $12,790.00 "
ACC-615222,Class-A,Debt Consolidation,38.2,0," $17,974.00 "
ACC-389536,Class-B,Debt Consolidation,12.5,0," $7,006.00 "
ACC-552037,Class-B,Small Business,55.0,1," $13,906.00 "
ACC-423867,Class-A,Debt Consolidation,55.0,0," $33,741.00 "
ACC-286382,Class-A,N/A,38.2,0," $37,300.00 "
ACC-330039,Class-A,Home Improvement,24.8,0," $12,951.00 "
ACC-190310,Class-B,Debt Consolidation,24.8,0," $44,222.00 "
ACC-703065,Class-B,Debt Consolidation,24.8,0," $37,662.00 "
ACC-995910,Class-A,Debt Consolidation,38.2,0," $32,677.00 "
ACC-425053,Class-B,Debt Consolidation,24.8,0," $17,624.00 "
ACC-434209,Class-B,Small Business,24.8,0," $43,362.00 "
ACC-506224,Class-B,Debt Consolidation,12.5,0," $30,245.00 "
ACC-695677,Class-A,Debt Consolidation,12.5,0," $14,492.00 "
ACC-870193,Class-A,Home Improvement,99.9,0," $17,878.00 "
ACC-330653,Class-A,Debt Consolidation,38.2,1," $17,821.00 "
ACC-491091,Class-A,Small Business,38.2,0," $16,440.00 "
ACC-309461,Class-A,Major Purchase,,0," $21,671.00 "
ACC-823999,Class-C,Debt Consolidation,12.5,0," $11,100.00 "
ACC-925856,UNKNOWN,Small Business,24.8,0," $14,767.00 "
ACC-446853,Class-C,Debt Consolidation,24.8,0," $20,667.00 "
ACC-278785,Class-A,Small Business,,1," $13,635.00 "
ACC-520406,Class-C,Small Business,12.5,0," $39,387.00 "
ACC-151701,Class-B,Debt Consolidation,12.5,0," $7,436.00 "
ACC-429629,Class-A,Small Business,55.0,0," $19,279.00 "
ACC-869753,Class-A,Debt Consolidation,12.5,0," $19,601.00 "
ACC-531542,Class-A,Debt Consolidation,55.0,0," $40,568.00 "
ACC-900889,Class-C,Major Purchase,,0," $14,430.00 "
ACC-604623,Class-B,Small Business,38.2,0," $34,694.00 "
ACC-186026,Class-C,Home Improvement,,0," $30,679.00 "
ACC-222623,Class-B,Debt Consolidation,12.5,0," $8,578.00 "
ACC-400407,Class-A,Small Business,,0," $39,174.00 "
ACC-708229,UNKNOWN,Debt Consolidation,55.0,0," $8,180.00 "
ACC-973543,Class-B,Debt Consolidation,12.5,1," $15,039.00 "
ACC-312492,Class-A,Debt Consolidation,,0," $14,454.00 "
ACC-785622,Class-A,Small Business,24.8,1," $44,431.00 "
ACC-102653,Class-B,Small Business,-1.5,0," $36,260.00 "
ACC-299774,Class-B,Debt Consolidation,55.0,0," $42,630.00 "
ACC-793573,Class-A,Major Purchase,12.5,1," $30,170.00 "
ACC-226141,Class-B,Debt Consolidation,12.5,0," $19,809.00 "
ACC-107179,Class-B,Major Purchase,38.2,0," $36,656.00 "
ACC-340366,Class-B,Major Purchase,55.0,0," $36,357.00 "
ACC-980077,Class-B,Debt Consolidation,12.5,1," $38,660.00 "
ACC-207458,Class-A,Debt Consolidation,24.8,0," $13,725.00 "
ACC-383506,Class-A,N/A,55.0,0," $39,417.00 "
ACC-125339,Class-A,Debt Consolidation,12.5,0," $44,704.00 "
ACC-915697,Class-C,Debt Consolidation,38.2,0," $16,076.00 "
ACC-262652,Class-B,Home Improvement,38.2,0," $38,832.00 "
ACC-118267,Class-B,Home Improvement,24.8,0," $12,647.00 "
ACC-692519,Class-B,N/A,38.2,0," $29,786.00 "
ACC-801647,Class-C,Debt Consolidation,,0," $41,803.00 "
ACC-411019,UNKNOWN,Small Business,24.8,0," $23,782.00 "
ACC-431489,Class-B,Home Improvement,12.5,1," $15,261.00 "
ACC-652787,Class-A,Debt Consolidation,38.2,0," $31,241.00 "
ACC-784725,Class-B,Debt Consolidation,12.5,0," $7,869.00 "
ACC-214126,Class-C,Home Improvement,38.2,0," $44,035.00 "
ACC-623041,Class-C,Major Purchase,38.2,0," $18,577.00 "
ACC-308493,Class-A,Small Business,38.2,0," $20,410.00 "
ACC-562137,Class-C,Debt Consolidation,24.8,0," $36,229.00 "
ACC-443483,Class-C,N/A,12.5,0," $7,604.00 "
ACC-732174,Class-B,Debt Consolidation,55.0,0," $35,307.00 "
ACC-894704,Class-A,Small Business,55.0,0," $34,812.00 "
ACC-786148,Class-B,Home Improvement,12.5,0," $29,655.00 "
ACC-954916,,Home Improvement,,1," $44,214.00 "
ACC-501669,UNKNOWN,Small Business,99.9,0," $5,524.00 "
ACC-634745,Class-A,Major Purchase,,0," $30,676.00 "
ACC-542538,Class-A,Home Improvement,12.5,0," $23,473.00 "
ACC-778001,Class-B,Debt Consolidation,,0," $19,503.00 "
ACC-683102,Class-B,Debt Consolidation,55.0,0," $21,946.00 "
ACC-837332,Class-A,Small Business,12.5,0," $7,031.00 "
ACC-742106,Class-B,Debt Consolidation,38.2,0," $17,226.00 "
ACC-690680,Class-B,Major Purchase,12.5,0," $39,115.00 "
ACC-134828,UNKNOWN,Major Purchase,55.0,0," $22,018.00 "
ACC-722247,Class-A,N/A,12.5,0," $40,986.00 "
ACC-595259,Class-C,Debt Consolidation,38.2,1," $36,499.00 "
ACC-572796,Class-A,Debt Consolidation,12.5,0," $21,119.00 "
ACC-885667,UNKNOWN,Major Purchase,38.2,0," $43,075.00 "
ACC-526410,Class-A,Debt Consolidation,24.8,0," $12,305.00 "
ACC-600469,Class-B,Debt Consolidation,24.8,1," $21,542.00 "
ACC-655335,,Home Improvement,,0," $10,331.00 "
ACC-965906,UNKNOWN,Small Business,,0," $17,436.00 "
ACC-955564,Class-A,Home Improvement,-1.5,0," $28,618.00 "
ACC-445483,Class-A,Home Improvement,24.8,0," $9,526.00 "
ACC-327408,Class-A,Debt Consolidation,24.8,0," $8,123.00 "
ACC-636289,Class-A,Home Improvement,55.0,0," $31,910.00 "
ACC-287546,Class-A,Home Improvement,24.8,0," $43,321.00 "
ACC-909311,Class-C,Major Purchase,,0," $23,082.00 "
ACC-662359,UNKNOWN,Debt Consolidation,,0," $39,186.00 "
ACC-664901,Class-A,Small Business,24.8,0," $35,468.00 "
ACC-213032,Class-A,Home Improvement,38.2,0," $30,654.00 "
ACC-799294,Class-C,Home Improvement,24.8,0," $39,913.00 "
ACC-946907,,N/A,,0," $41,744.00 "
ACC-372890,,Debt Consolidation,,0," $41,172.00 "
ACC-371207,Class-A,Debt Consolidation,12.5,0," $11,334.00 "
ACC-512082,,Debt Consolidation,,0," $35,030.00 "
ACC-580246,Class-B,Debt Consolidation,55.0,0," $13,363.00 "
ACC-772231,Class-A,N/A,12.5,0," $41,929.00 "
ACC-722904,Class-B,Small Business,12.5,0," $31,756.00 "
ACC-254374,,Debt Consolidation,,0," $38,487.00 "
ACC-349808,Class-A,N/A,24.8,0," $40,084.00 "
ACC-824863,Class-C,Home Improvement,24.8,0," $12,980.00 "
ACC-317981,Class-A,Debt Consolidation,24.8,0," $5,492.00 "
ACC-542124,Class-A,Debt Consolidation,12.5,0," $35,690.00 "
ACC-485778,Class-B,Debt Consolidation,55.0,0," $12,186.00 "
ACC-918227,UNKNOWN,Debt Consolidation,,0," $28,091.00 "
ACC-126774,Class-A,Debt Consolidation,38.2,1," $11,418.00 "
ACC-548083,Class-A,Debt Consolidation,12.5,0," $35,529.00 "
ACC-369143,Class-B,Home Improvement,38.2,0," $13,942.00 "
ACC-454313,Class-A,Home Improvement,24.8,0," $11,910.00 "
ACC-770631,Class-B,Major Purchase,38.2,0," $24,762.00 "
ACC-501987,Class-C,N/A,24.8,0," $9,249.00 "
ACC-939600,Class-C,Home Improvement,24.8,0," $19,027.00 "
ACC-470895,Class-B,Debt Consolidation,12.5,0," $23,993.00 "
ACC-371444,Class-A,Debt Consolidation,12.5,0," $17,346.00 "
ACC-421973,Class-B,Major Purchase,24.8,0," $19,128.00 "
ACC-396819,Class-B,Debt Consolidation,,0," $16,930.00 "
ACC-919815,Class-A,Debt Consolidation,12.5,0," $18,816.00 "
ACC-451267,Class-C,Home Improvement,24.8,0," $44,368.00 "
ACC-463232,Class-A,Debt Consolidation,55.0,0," $42,109.00 "
ACC-778799,Class-A,Small Business,,0," $42,614.00 "
ACC-819862,,Debt Consolidation,,0," $38,457.00 "
ACC-144688,Class-B,Home Improvement,12.5,0," $9,502.00 "
ACC-967234,Class-A,Debt Consolidation,12.5,0," $7,336.00 "
ACC-181775,UNKNOWN,Debt Consolidation,24.8,0," $43,849.00 "
ACC-551195,Class-A,Home Improvement,,1," $31,658.00 "
ACC-623522,Class-B,Debt Consolidation,38.2,0," $39,453.00 "
ACC-259674,Class-C,Debt Consolidation,24.8,0," $21,604.00 "
ACC-755155,Class-B,Small Business,12.5,0," $43,537.00 "
ACC-745077,Class-B,Debt Consolidation,24.8,1," $17,522.00 "
ACC-925533,Class-B,Home Improvement,,0," $40,189.00 "
ACC-762947,Class-A,Small Business,12.5,0," $41,933.00 "
ACC-641869,Class-A,Home Improvement,24.8,0," $18,774.00 "
ACC-548286,UNKNOWN,Home Improvement,55.0,0," $27,766.00 "
ACC-922121,Class-A,Debt Consolidation,38.2,0," $24,430.00 "
ACC-197014,,Debt Consolidation,,0," $25,197.00 "
ACC-998443,Class-B,Debt Consolidation,24.8,0," $40,724.00 "
ACC-969872,Class-B,Debt Consolidation,38.2,0," $32,794.00 "
ACC-339360,Class-B,Small Business,24.8,0," $32,845.00 "
ACC-718793,Class-B,Debt Consolidation,24.8,0," $40,138.00 "
ACC-659154,Class-B,Home Improvement,,1," $22,848.00 "
ACC-460022,UNKNOWN,Home Improvement,12.5,0," $22,474.00 "
ACC-518576,Class-A,Home Improvement,38.2,1," $13,683.00 "
ACC-624478,Class-B,Debt Consolidation,55.0,0," $19,012.00 "
ACC-321613,Class-A,Debt Consolidation,24.8,0," $25,434.00 "
ACC-118638,Class-B,Small Business,24.8,1," $28,139.00 "
ACC-845412,Class-A,Debt Consolidation,55.0,0," $31,694.00 "
ACC-894346,Class-C,Small Business,55.0,0," $9,492.00 "
ACC-422014,Class-B,Home Improvement,12.5,0," $17,953.00 "
ACC-616249,Class-A,Debt Consolidation,,0," $40,334.00 "
ACC-415733,Class-B,Debt Consolidation,,0," $30,496.00 "
ACC-338432,Class-A,Debt Consolidation,24.8,0," $26,862.00 "
ACC-542534,UNKNOWN,Small Business,12.5,0," $19,071.00 "
ACC-508542,Class-C,Debt Consolidation,12.5,0," $33,438.00 "
ACC-185192,Class-B,Major Purchase,55.0,0," $33,189.00 "
ACC-130093,Class-A,Debt Consolidation,38.2,0," $7,319.00 "
ACC-201336,Class-B,Major Purchase,,1," $44,709.00 "
ACC-253224,Class-A,Debt Consolidation,38.2,0," $29,879.00 "
ACC-743291,Class-B,Debt Consolidation,38.2,1," $42,289.00 "
ACC-852447,Class-A,Debt Consolidation,55.0,1," $12,205.00 "
ACC-621673,Class-C,Home Improvement,38.2,0," $17,901.00 "
ACC-660580,Class-B,Small Business,99.9,0," $16,735.00 "
ACC-870994,Class-A,Debt Consolidation,12.5,0," $15,257.00 "
ACC-278019,Class-B,Debt Consolidation,55.0,0," $26,822.00 "
ACC-184675,,Debt Consolidation,,0," $32,242.00 "
ACC-769857,Class-B,Small Business,24.8,1," $20,733.00 "
ACC-642947,Class-A,Debt Consolidation,24.8,0," $34,163.00 "
ACC-879492,Class-A,Small Business,12.5,0," $32,258.00 "
ACC-965918,Class-B,Small Business,24.8,0," $24,436.00 "
ACC-178237,Class-B,Debt Consolidation,,0," $10,332.00 "
ACC-696102,Class-A,Debt Consolidation,24.8,1," $30,380.00 "
ACC-945253,Class-A,Home Improvement,55.0,0," $8,732.00 "
ACC-303375,Class-B,Debt Consolidation,12.5,0," $35,383.00 "
ACC-403849,Class-A,Small Business,38.2,0," $41,146.00 "
ACC-347052,Class-A,Home Improvement,55.0,0," $15,640.00 "
ACC-632456,Class-A,Small Business,24.8,0," $10,939.00 "
ACC-543145,Class-A,Debt Consolidation,55.0,0," $11,237.00 "
ACC-159616,Class-C,Debt Consolidation,24.8,0," $19,819.00 "
ACC-670178,Class-B,Home Improvement,24.8,0," $8,471.00 "
ACC-561922,Class-A,Small Business,55.0,0," $33,133.00 "
ACC-862311,Class-A,Debt Consolidation,12.5,0," $12,330.00 "
ACC-143241,Class-C,Home Improvement,12.5,0," $12,067.00 "
ACC-159348,Class-A,Home Improvement,24.8,0," $22,543.00 "
ACC-952067,Class-C,Debt Consolidation,,1," $16,418.00 "
ACC-185337,Class-B,Debt Consolidation,24.8,0," $44,345.00 "
ACC-396173,Class-A,Debt Consolidation,24.8,0," $29,582.00 "
ACC-432754,Class-A,Home Improvement,12.5,0," $13,692.00 "
ACC-514339,Class-A,Home Improvement,,0," $42,672.00 "
ACC-946680,Class-A,Debt Consolidation,24.8,0," $17,198.00 "
ACC-836117,Class-C,Debt Consolidation,24.8,0," $34,012.00 "
ACC-305833,Class-A,Home Improvement,38.2,1," $39,459.00 "
ACC-394744,Class-A,Home Improvement,12.5,0," $41,059.00 "
ACC-976030,Class-A,Debt Consolidation,,0," $31,744.00 "
ACC-417416,Class-B,Home Improvement,12.5,0," $23,241.00 "
ACC-944808,Class-A,Debt Consolidation,12.5,0," $6,705.00 "
ACC-826680,UNKNOWN,Home Improvement,24.8,0," $12,120.00 "
ACC-789492,Class-B,Debt Consolidation,38.2,0," $31,509.00 "
ACC-462075,Class-A,Debt Consolidation,38.2,0," $15,777.00 "
ACC-110276,Class-A,Small Business,12.5,0," $31,806.00 "
ACC-508504,Class-A,Debt Consolidation,24.8,0," $21,861.00 "
ACC-678275,Class-B,Debt Consolidation,38.2,0," $40,764.00 "
ACC-369272,Class-A,Small Business,55.0,1," $36,088.00 "
ACC-511736,Class-A,Home Improvement,24.8,0," $42,672.00 "
ACC-279276,Class-B,Small Business,12.5,0," $38,543.00 "
ACC-903681,Class-A,Home Improvement,38.2,0," $37,821.00 "
ACC-967466,UNKNOWN,Home Improvement,12.5,0," $13,747.00 "
ACC-234504,Class-B,Major Purchase,12.5,1," $44,495.00 "
ACC-412101,Class-B,Home Improvement,12.5,0," $7,471.00 "
ACC-351779,Class-A,Debt Consolidation,38.2,0," $25,719.00 "
ACC-950810,Class-A,Home Improvement,12.5,0," $39,593.00 "
ACC-382142,Class-B,Major Purchase,55.0,1," $32,203.00 "
ACC-106991,Class-B,Home Improvement,-1.5,1," $17,169.00 "
ACC-300274,Class-A,Debt Consolidation,99.9,0," $9,685.00 "
ACC-916895,Class-C,Home Improvement,,0," $5,694.00 "
ACC-608205,Class-C,Small Business,12.5,0," $6,381.00 "
ACC-660661,Class-B,Major Purchase,-1.5,0," $24,327.00 "
ACC-737136,Class-A,Small Business,12.5,0," $12,349.00 "
ACC-538910,Class-B,Home Improvement,55.0,0," $26,376.00 "
ACC-910452,Class-A,Home Improvement,38.2,0," $37,837.00 "
ACC-802949,Class-A,Debt Consolidation,12.5,0," $37,018.00 "
ACC-657367,Class-A,Debt Consolidation,24.8,0," $30,472.00 "
ACC-824780,UNKNOWN,Debt Consolidation,12.5,0," $44,523.00 "
ACC-582764,Class-B,Home Improvement,55.0,0," $11,427.00 "
ACC-912570,Class-B,Debt Consolidation,38.2,0," $29,305.00 "
ACC-179191,Class-B,Small Business,12.5,0," $37,074.00 "
ACC-823598,Class-B,Debt Consolidation,,0," $30,428.00 "
ACC-280974,Class-A,Debt Consolidation,38.2,0," $41,664.00 "
ACC-354199,Class-A,Major Purchase,24.8,0," $32,206.00 "
ACC-795472,Class-B,Small Business,12.5,0," $44,978.00 "
ACC-664778,Class-A,Debt Consolidation,12.5,1," $32,299.00 "
ACC-808283,Class-A,Major Purchase,24.8,0," $11,700.00 "
ACC-795669,Class-B,Small Business,38.2,0," $9,116.00 "
ACC-407416,Class-A,Small Business,12.5,0," $38,484.00 "
ACC-178255,Class-B,N/A,38.2,0," $44,120.00 "
ACC-839831,Class-B,Home Improvement,12.5,0," $38,132.00 "
ACC-514358,,Small Business,,0," $44,809.00 "
ACC-988210,Class-C,Major Purchase,12.5,0," $6,772.00 "
ACC-116457,UNKNOWN,Small Business,55.0,0," $15,262.00 "
ACC-530079,Class-A,Home Improvement,12.5,1," $22,834.00 "
ACC-141289,Class-A,Major Purchase,55.0,0," $39,098.00 "
ACC-542294,Class-B,Debt Consolidation,12.5,1," $9,940.00 "
ACC-710476,Class-A,Small Business,24.8,0," $41,638.00 "
ACC-301917,Class-B,Small Business,,0," $28,691.00 "
ACC-211340,Class-A,Small Business,12.5,0," $20,563.00 "
ACC-668653,Class-C,N/A,38.2,0," $31,111.00 "
ACC-342535,Class-C,Small Business,12.5,0," $24,544.00 "
ACC-883563,Class-A,Debt Consolidation,24.8,0," $26,270.00 "
ACC-416562,Class-A,Debt Consolidation,24.8,0," $39,241.00 "
ACC-308025,Class-B,Debt Consolidation,24.8,1," $40,064.00 "
ACC-231434,Class-A,Home Improvement,24.8,0," $28,007.00 "
ACC-303859,Class-B,Home Improvement,,0," $22,763.00 "
ACC-240584,Class-A,Home Improvement,38.2,0," $15,868.00 "
ACC-577490,Class-B,N/A,55.0,0," $22,348.00 "
ACC-670073,Class-A,Debt Consolidation,24.8,0," $14,151.00 "
ACC-503559,Class-B,Small Business,38.2,0," $37,362.00 "
ACC-960093,Class-B,Home Improvement,24.8,0," $41,575.00 "
ACC-806339,Class-B,Debt Consolidation,38.2,0," $20,096.00 "
ACC-956267,Class-C,Small Business,12.5,0," $34,800.00 "
ACC-824527,Class-C,Debt Consolidation,55.0,0," $43,495.00 "
ACC-802219,Class-B,Debt Consolidation,55.0,0," $39,894.00 "
ACC-239104,Class-B,Debt Consolidation,38.2,0," $37,269.00 "
ACC-199814,Class-C,Home Improvement,,0," $27,259.00 "
ACC-615184,Class-C,Home Improvement,38.2,0," $42,207.00 "
ACC-691043,Class-B,Debt Consolidation,12.5,0," $6,931.00 "
ACC-746102,Class-C,Debt Consolidation,99.9,0," $41,279.00 "
ACC-565244,Class-A,Major Purchase,24.8,0," $16,885.00 "
ACC-397815,Class-A,Debt Consolidation,24.8,0," $19,137.00 "
ACC-835040,Class-B,Debt Consolidation,12.5,0," $39,361.00 "
ACC-144556,Class-A,Debt Consolidation,12.5,0," $44,511.00 "
ACC-523605,Class-C,Debt Consolidation,-1.5,0," $12,498.00 "
ACC-916140,Class-A,Debt Consolidation,24.8,0," $36,609.00 "
ACC-620234,Class-A,Debt Consolidation,12.5,1," $33,231.00 "
ACC-700206,Class-B,Home Improvement,38.2,0," $17,735.00 "
ACC-219100,Class-B,Debt Consolidation,38.2,0," $7,812.00 "
ACC-317533,Class-A,Debt Consolidation,38.2,1," $32,154.00 "
ACC-680410,,Small Business,,0," $15,812.00 "
ACC-707867,Class-A,Major Purchase,12.5,0," $24,639.00 "
ACC-252405,UNKNOWN,Small Business,12.5,0," $7,338.00 "
ACC-963017,Class-B,Debt Consolidation,99.9,0," $17,180.00 "
ACC-653974,Class-C,Home Improvement,,0," $22,499.00 "
ACC-406104,Class-C,Major Purchase,24.8,0," $34,686.00 "
ACC-800216,Class-C,Small Business,12.5,0," $21,514.00 "
ACC-606526,Class-B,Small Business,12.5,1," $8,904.00 "
ACC-511494,Class-C,Small Business,38.2,0," $41,055.00 "
ACC-131475,Class-A,Debt Consolidation,38.2,0," $11,180.00 "
ACC-262131,Class-A,Debt Consolidation,12.5,0," $35,572.00 "
ACC-506804,Class-B,N/A,24.8,0," $22,747.00 "
ACC-242356,Class-A,N/A,24.8,0," $18,073.00 "
ACC-654616,Class-A,Small Business,12.5,0," $36,408.00 "
